DateTime,Open,High,Low,Close,Volume
2023-08-31 19:45:00,49.0960,49.1260,49.0910,49.1010,294940
2023-08-31 19:30:00,49.0711,49.1090,49.0611,49.0960,214230
2023-08-31 19:15:00,49.0341,49.1090,49.0341,49.0711,212560
2023-08-31 19:00:00,49.1010,49.1210,49.0281,49.0341,338110
2023-08-31 18:45:00,49.1210,49.1250,49.0791,49.1210,144090
2023-08-31 18:30:00,49.1610,49.1760,49.1060,49.1250,290910
2023-08-31 18:15:00,49.1870,49.1960,49.1470,49.1610,117850
2023-08-31 18:00:00,49.2040,49.2210,49.1510,49.1760,120380
2023-08-31 17:45:00,49.1310,49.3309,49.1160,49.1985,287940
2023-08-31 17:30:00,49.1585,49.3309,49.1260,49.1360,298220
2023-08-31 17:15:00,49.2060,50.0283,46.3896,49.1510,1789940
2023-08-31 17:00:00,49.1890,49.4220,49.1760,49.2060,230000
2023-08-31 16:45:00,49.1360,49.5835,49.1160,49.1940,3404570
2023-08-31 16:30:00,49.1475,49.5835,49.0111,49.1450,971550
2023-08-31 16:15:00,49.2680,49.3383,49.0641,49.1400,3039280
2023-08-31 16:00:00,49.3409,49.4815,49.2260,49.2690,98790430
2023-08-31 15:45:00,49.6758,49.6817,49.3359,49.3409,29907840
2023-08-31 15:30:00,49.5808,49.6798,49.5428,49.6757,16421860
2023-08-31 15:15:00,49.5628,49.6318,49.5168,49.5768,13349750
2023-08-31 15:00:00,49.4329,49.5918,49.4289,49.5618,15260430
2023-08-31 14:45:00,49.3409,49.4938,49.3409,49.4394,15837740
2023-08-31 14:30:00,49.3949,49.4259,49.2660,49.3409,11785210
2023-08-31 14:15:00,49.4043,49.4659,49.3569,49.3929,9917280
2023-08-31 14:00:00,49.2604,49.4259,49.2510,49.4019,11709200
2023-08-31 13:45:00,49.3299,49.3299,49.1350,49.2600,9113490
2023-08-31 13:30:00,49.3769,49.4159,49.2080,49.3249,11351510
2023-08-31 13:15:00,49.2969,49.4019,49.2660,49.3789,13531190
2023-08-31 13:00:00,49.1350,49.3238,49.0840,49.3039,12191090
2023-08-31 12:45:00,49.1850,49.1960,48.9341,49.1350,19871840
2023-08-31 12:30:00,49.2140,49.2860,49.1090,49.1830,13325170
2023-08-31 12:15:00,49.5138,49.5238,49.1160,49.2000,21831990
2023-08-31 12:00:00,49.6168,49.6220,49.4569,49.5138,11790950
2023-08-31 11:45:00,49.5728,49.6408,49.4929,49.6158,11417850
2023-08-31 11:30:00,49.5278,49.6158,49.4148,49.5708,11574490
2023-08-31 11:15:00,49.5391,49.6368,49.3849,49.5318,14767540
2023-08-31 11:00:00,49.4719,49.6158,49.3869,49.5423,13435390
2023-08-31 10:45:00,49.4929,49.5358,49.2560,49.4719,19208000
2023-08-31 10:30:00,49.5908,49.6708,49.4759,49.4869,16387740
2023-08-31 10:15:00,49.4769,49.5988,49.3659,49.5888,15763010
2023-08-31 10:00:00,49.6898,49.7197,49.2820,49.4869,23560280
2023-08-31 09:45:00,49.3739,49.7157,49.1970,49.6778,35090840
2023-08-31 09:30:00,49.3559,49.6358,49.1640,49.3664,43848930
2023-08-31 09:15:00,49.2850,49.6733,48.4589,49.3449,882830
2023-08-31 09:00:00,49.3879,49.3879,49.2400,49.2909,4873640
2023-08-31 08:45:00,49.3409,49.4449,49.3189,49.3779,971740
2023-08-31 08:30:00,49.4459,49.5508,49.2870,49.3429,1818100
2023-08-31 08:15:00,49.4489,49.5058,49.3989,49.4459,632280
2023-08-31 08:00:00,49.2110,49.4489,48.8372,49.4359,1404810
2023-08-31 07:45:00,49.4009,49.4249,49.3459,49.3539,295990
2023-08-31 07:30:00,49.3639,49.4129,49.3409,49.3909,456140
2023-08-31 07:15:00,49.2959,49.4249,49.2760,49.3759,483450
2023-08-31 07:00:00,49.2160,49.3059,49.1890,49.2959,223100
2023-08-31 06:45:00,49.1680,49.2090,49.1480,49.2080,53850
2023-08-31 06:30:00,49.1650,49.1790,49.1500,49.1680,36560
2023-08-31 06:15:00,49.1420,49.1700,49.1220,49.1640,19200
2023-08-31 06:00:00,49.1110,49.1460,49.1110,49.1280,26910
2023-08-31 05:45:00,49.1700,49.2040,49.0781,49.1110,33500
2023-08-31 05:30:00,49.1910,49.2090,49.1360,49.1910,23200
2023-08-31 05:15:00,49.1190,49.1910,49.0761,49.1910,69300
2023-08-31 05:00:00,49.1960,49.2060,49.0761,49.1500,129110
2023-08-31 04:45:00,49.1350,49.2000,49.1260,49.1960,28730
2023-08-31 04:30:00,49.1500,49.2210,49.0980,49.1260,79650
2023-08-31 04:15:00,49.2400,49.2510,48.7512,49.1560,236190
2023-08-31 04:00:00,49.0960,49.4009,49.0631,49.2380,180200
2023-08-30 19:45:00,49.3559,49.3629,49.2760,49.3239,365880
2023-08-30 19:30:00,49.3159,49.3609,49.2959,49.3509,233100
2023-08-30 19:15:00,49.3059,49.3459,49.2830,49.3199,121450
2023-08-30 19:00:00,49.2520,49.3009,49.2440,49.2959,78820
2023-08-30 18:45:00,49.3039,49.3059,49.2460,49.2510,171980
2023-08-30 18:30:00,49.3309,49.3459,49.2909,49.3039,133230
2023-08-30 18:15:00,49.3544,49.3679,49.3289,49.3359,92520
2023-08-30 18:00:00,49.3699,49.3909,47.0191,49.3549,164590
2023-08-30 17:45:00,49.4079,49.4079,49.3409,49.3702,192620
2023-08-30 17:30:00,49.3799,49.4139,49.3759,49.3994,248670
2023-08-30 17:15:00,49.3249,49.3959,49.3159,49.3759,489680
2023-08-30 17:00:00,49.2305,49.4421,49.2260,49.3259,595040
2023-08-30 16:45:00,49.2380,49.2400,49.2240,49.2260,11637650
2023-08-30 16:30:00,49.2370,49.2410,49.2260,49.2330,469350
2023-08-30 16:15:00,49.2540,49.2630,49.1630,49.2390,426740
2023-08-30 16:00:00,49.2590,49.4762,49.1360,49.2540,41321120
2023-08-30 15:45:00,49.1080,49.2640,49.0451,49.2410,25418040
2023-08-30 15:30:00,49.0251,49.2230,48.9099,49.1080,22240430
2023-08-30 15:15:00,49.2815,49.2889,48.9791,49.0295,19209060
2023-08-30 15:00:00,49.4749,49.5478,49.0761,49.2896,21314660
2023-08-30 14:45:00,49.4659,49.5758,49.3559,49.4814,17647050
2023-08-30 14:30:00,49.0940,49.4988,49.0741,49.4659,21358070
2023-08-30 14:15:00,49.4594,49.5038,49.0561,49.0840,29624150
2023-08-30 14:00:00,49.5958,49.6528,49.2460,49.4596,26547480
2023-08-30 13:45:00,49.8487,49.8625,49.4958,49.6098,19871250
2023-08-30 13:30:00,49.7782,49.9027,49.7717,49.8539,15032140
2023-08-30 13:15:00,49.8317,49.8477,49.7147,49.7792,11029300
2023-08-30 13:00:00,49.6928,49.8767,49.6508,49.8407,18747050
2023-08-30 12:45:00,49.7583,49.8057,49.5958,49.7017,13611520
2023-08-30 12:30:00,49.6508,49.8207,49.6332,49.7604,20368070
2023-08-30 12:15:00,49.6288,49.7257,49.6068,49.6508,15849930
2023-08-30 12:00:00,49.4882,49.6858,49.4599,49.6278,17713210
2023-08-30 11:45:00,49.5408,49.5758,49.3319,49.4879,17011170
2023-08-30 11:30:00,49.4729,49.6138,49.4299,49.5483,19638050
2023-08-30 11:15:00,49.6588,49.7257,49.4109,49.4718,23001030
2023-08-30 11:00:00,49.5516,49.7417,49.3609,49.6688,34030310
2023-08-30 10:45:00,49.2090,49.5978,49.0661,49.5473,34820500
2023-08-30 10:30:00,48.8507,49.3009,48.8502,49.2160,32912990
2023-08-30 10:15:00,49.3471,49.3689,48.6143,48.8422,38634030
2023-08-30 10:00:00,48.9391,49.3539,48.9291,49.3523,34831750
2023-08-30 09:45:00,48.6583,49.0101,48.4014,48.9271,42509060
2023-08-30 09:30:00,49.0201,49.4759,48.5523,48.6538,71131220
2023-08-30 09:15:00,49.0875,49.1060,48.8642,49.0011,1790020
2023-08-30 09:00:00,49.1210,49.1460,49.0121,49.0840,991760
2023-08-30 08:45:00,49.1750,49.1940,46.6582,49.1260,1451940
2023-08-30 08:30:00,49.2155,49.3089,49.0801,49.1350,2041490
2023-08-30 08:15:00,48.9911,49.3089,48.9911,49.2210,2766880
2023-08-30 08:00:00,48.5943,49.1560,48.3396,48.9891,16189830
2023-08-30 07:45:00,49.0061,49.1460,48.9411,49.0471,895940
2023-08-30 07:30:00,48.9031,49.0091,48.8262,49.0081,748000
2023-08-30 07:15:00,48.7352,48.9481,48.6932,48.9051,598600
2023-08-30 07:00:00,48.5863,48.7582,48.5733,48.7352,763570
2023-08-30 06:45:00,48.5413,48.6143,48.4953,48.5983,70490
2023-08-30 06:30:00,48.5623,48.5643,48.5103,48.5413,35510
2023-08-30 06:15:00,48.4554,48.5763,48.4394,48.5613,87500
2023-08-30 06:00:00,48.3764,48.4664,48.3764,48.4474,43110
2023-08-30 05:45:00,48.3754,48.4244,48.3324,48.3764,113580
2023-08-30 05:30:00,48.4354,48.4364,48.3264,48.3744,80080
2023-08-30 05:15:00,48.4154,48.4733,48.4064,48.4314,83530
