DateTime,Open,High,Low,Close,Volume
2024-10-31 19:45:00,64.7698,64.8293,64.7102,64.8095,1169
2024-10-31 19:30:00,64.7946,64.8293,64.7102,64.7698,708
2024-10-31 19:15:00,64.8095,64.8293,64.7102,64.8293,965
2024-10-31 19:00:00,64.8194,64.8293,64.7102,64.8287,3313362
2024-10-31 18:45:00,64.8293,64.8293,64.7400,64.8194,182
2024-10-31 18:30:00,64.8194,64.8293,64.7102,64.8194,3312920
2024-10-31 18:15:00,64.7896,64.8293,64.7102,64.8194,1775
2024-10-31 18:00:00,64.7896,64.8393,64.7499,64.8293,1680
2024-10-31 17:45:00,64.7499,64.8293,64.7499,64.7698,1945
2024-10-31 17:30:00,64.7499,64.8393,64.7499,64.7896,1037
2024-10-31 17:15:00,64.7301,64.8393,63.7886,64.7876,4316
2024-10-31 17:00:00,64.7102,64.7797,64.7102,64.7301,1536
2024-10-31 16:45:00,64.8194,64.8194,64.7102,64.7400,155884
2024-10-31 16:30:00,64.8293,64.8393,64.7599,64.8194,5130
2024-10-31 16:15:00,64.8591,64.8690,64.8194,64.8392,7103
2024-10-31 16:00:00,64.8194,64.9286,64.8095,64.8690,11367471
2024-10-31 15:45:00,65.0427,65.1172,64.7648,64.8144,2134629
2024-10-31 15:30:00,65.2809,65.2949,65.0080,65.0378,453971
2024-10-31 15:15:00,65.2263,65.3008,65.1866,65.2809,341946
2024-10-31 15:00:00,65.3008,65.3107,65.2164,65.2263,232060
2024-10-31 14:45:00,65.2710,65.3256,65.2660,65.3057,191240
2024-10-31 14:30:00,65.3156,65.3206,65.2169,65.2759,181080
2024-10-31 14:15:00,65.2362,65.3454,65.2362,65.3156,183281
2024-10-31 14:00:00,65.1965,65.2362,65.1767,65.2362,189475
2024-10-31 13:45:00,65.1668,65.2065,65.1172,65.1866,175945
2024-10-31 13:30:00,65.2352,65.2759,65.1568,65.1668,177541
2024-10-31 13:15:00,65.2164,65.2710,65.2065,65.2313,172922
2024-10-31 13:00:00,65.2114,65.2759,65.2065,65.2090,194172
2024-10-31 12:45:00,65.2362,65.2561,65.1469,65.2065,178587
2024-10-31 12:30:00,65.2015,65.2362,65.1568,65.2362,190959
2024-10-31 12:15:00,65.1717,65.2164,65.1122,65.2065,165904
2024-10-31 12:00:00,65.2908,65.2922,65.1519,65.1717,252536
2024-10-31 11:45:00,65.1370,65.3256,65.0874,65.2958,242279
2024-10-31 11:30:00,65.1817,65.2362,65.1271,65.1469,165027
2024-10-31 11:15:00,65.1568,65.2660,65.1370,65.1817,198177
2024-10-31 11:00:00,65.0824,65.1767,65.0477,65.1568,286201
2024-10-31 10:45:00,65.0626,65.1568,65.0576,65.0824,225147
