DateTime,Open,High,Low,Close,Volume
2023-12-29 19:45:00,373.0136,373.0136,372.7356,372.8845,571
2023-12-29 19:30:00,372.9937,373.1228,372.8448,372.8448,857
2023-12-29 19:15:00,372.9838,373.1327,372.9838,372.9937,911
2023-12-29 19:00:00,373.0632,373.0831,373.0433,373.0433,646
2023-12-29 18:45:00,373.1327,373.1724,373.0433,373.0436,411
2023-12-29 18:30:00,373.1327,373.1724,373.0433,373.0433,892
2023-12-29 18:15:00,373.0831,373.1823,372.9838,373.1327,2007
2023-12-29 18:00:00,373.0433,373.3143,373.0334,373.0334,6012
2023-12-29 17:45:00,373.1128,373.4305,372.9937,373.3312,3902
2023-12-29 17:30:00,372.9937,373.1327,372.9937,373.1029,1558
2023-12-29 17:15:00,373.0930,375.6341,372.9838,373.0334,2242
2023-12-29 17:00:00,373.1327,395.5777,373.0334,373.0831,4224
2023-12-29 16:45:00,373.2915,373.2915,373.1029,373.1327,1903
2023-12-29 16:30:00,373.3511,373.4106,373.2319,373.2915,37715
2023-12-29 16:15:00,373.6290,373.6687,373.2717,373.4205,20993
2023-12-29 16:00:00,373.2419,373.7977,373.2121,373.5893,9179104
2023-12-29 15:45:00,373.2383,374.0658,372.5479,373.2121,2695838
2023-12-29 15:30:00,373.5297,373.5347,373.1823,373.2419,419454
2023-12-29 15:15:00,373.7977,373.9119,373.1724,373.5397,406072
2023-12-29 15:00:00,373.9069,374.0856,373.4106,373.7878,404769
2023-12-29 14:45:00,373.3461,373.9466,373.2220,373.8970,398407
2023-12-29 14:30:00,373.2816,373.6290,373.2717,373.3411,282034
2023-12-29 14:15:00,373.1823,373.7283,373.1277,373.2748,342215
2023-12-29 14:00:00,373.2717,373.4702,372.9540,373.1625,223588
2023-12-29 13:45:00,372.8944,373.2816,372.7952,373.2717,381916
2023-12-29 13:30:00,372.4676,373.0582,372.4378,372.8746,312867
2023-12-29 13:15:00,372.7356,372.7853,372.3187,372.4924,333320
2023-12-29 13:00:00,371.9217,373.1426,371.8820,372.7456,598254
2023-12-29 12:45:00,371.4253,371.9713,371.1970,371.9415,340380
2023-12-29 12:30:00,370.9390,371.4849,370.8794,371.4353,267503
2023-12-29 12:15:00,371.1970,371.4849,370.7305,370.9390,330813
2023-12-29 12:00:00,371.5941,371.8720,371.0581,371.2070,267178
2023-12-29 11:45:00,371.4452,371.8820,371.4353,371.6139,314556
2023-12-29 11:30:00,370.8397,371.6040,370.8099,371.4254,327620
2023-12-29 11:15:00,371.7926,371.8720,370.8496,370.8893,545181
