DateTime,Open,High,Low,Close,Volume
2024-09-30 19:00:00,427.5804,429.4367,427.4207,427.8449,43761
2024-09-30 18:00:00,427.5804,427.7401,427.2411,427.5904,4309
2024-09-30 17:00:00,427.2611,457.0826,397.3999,427.5804,426490
2024-09-30 16:00:00,429.4766,429.4766,409.1710,427.2411,10445878
2024-09-30 15:00:00,426.0635,429.5565,425.3599,429.4766,3098172
2024-09-30 14:00:00,427.1812,427.3010,424.5166,426.0783,933711
2024-09-30 13:00:00,427.3808,427.4946,426.3978,427.2315,673212
2024-09-30 12:00:00,427.1912,428.0495,427.1663,427.3808,651959
2024-09-30 11:00:00,425.3749,427.3509,425.3050,427.2112,1104138
2024-09-30 10:00:00,425.5545,426.3329,424.7162,425.4068,2020283
2024-09-30 09:00:00,426.9018,428.7087,425.3749,425.5146,1319416
2024-09-30 08:00:00,427.9003,427.9185,425.4447,426.9068,438627
2024-09-30 07:00:00,426.5824,426.6423,425.7741,425.8639,16037
2024-09-30 06:00:00,426.4327,426.7721,426.3130,426.6423,4230
2024-09-30 05:00:00,426.1333,426.6323,425.7641,426.4327,7131
2024-09-30 04:00:00,426.8619,429.2970,425.7441,426.0635,13181
2024-09-27 19:00:00,426.5625,426.7621,426.3429,426.4627,4995
2024-09-27 18:00:00,426.7421,447.8916,426.4826,426.5625,3078
2024-09-27 17:00:00,426.6024,433.7447,396.9168,426.7421,69277
2024-09-27 16:00:00,427.1712,427.6403,426.4477,426.6822,7459639
2024-09-27 15:00:00,427.9996,428.3489,426.6822,427.1712,2116140
2024-09-27 14:00:00,429.0575,429.2770,427.0415,427.9796,980260
2024-09-27 13:00:00,428.1792,429.0874,427.8599,429.0674,721852
2024-09-27 12:00:00,427.4207,428.2690,426.6124,428.2092,1170705
2024-09-27 11:00:00,429.9644,430.2052,427.3908,427.4357,1744807
2024-09-27 10:00:00,429.9157,430.9836,429.5914,429.9656,2040052
2024-09-27 09:00:00,431.7820,433.8927,429.0375,429.8958,1237624
2024-09-27 08:00:00,429.6335,432.0315,427.9409,431.7720,54054
2024-09-27 07:00:00,430.0056,430.7840,429.5664,430.5445,7515
2024-09-27 06:00:00,429.7361,430.1852,429.4068,430.0056,4258
2024-09-27 05:00:00,429.7361,430.1054,429.0575,429.7361,4783
2024-09-27 04:00:00,429.1373,430.6243,428.0794,429.6563,15579
2024-09-26 19:00:00,431.6323,431.6812,430.6942,431.4826,5185
2024-09-26 18:00:00,430.8439,432.1313,430.4447,431.6323,40022
2024-09-26 17:00:00,430.6428,439.7991,413.1498,430.8339,12334
2024-09-26 16:00:00,430.4447,431.3129,430.1769,430.6343,6345628
2024-09-26 15:00:00,428.9876,430.7341,428.9876,430.4447,2044541
2024-09-26 14:00:00,428.8379,429.9756,428.7581,429.0375,1143788
2024-09-26 13:00:00,429.2770,429.4167,428.2690,428.8329,1139217
2024-09-26 12:00:00,430.6043,430.6343,428.9477,429.2870,768078
2024-09-26 11:00:00,429.4167,430.6542,428.8728,430.6043,1144869
2024-09-26 10:00:00,432.4307,432.5205,429.3369,429.4167,1714971
2024-09-26 09:00:00,434.4965,435.1253,428.0146,432.4656,2334294
2024-09-26 08:00:00,433.2680,434.9257,431.2431,434.4666,83832
2024-09-26 07:00:00,434.7560,434.9257,433.5584,433.8478,34029
2024-09-26 06:00:00,434.7460,435.0853,434.1273,434.8259,10076
2024-09-26 05:00:00,434.1273,434.9057,434.0374,434.8259,9812
2024-09-26 04:00:00,433.8179,434.7061,433.1592,434.0774,31383
2024-09-25 19:00:00,430.7341,431.0335,429.9357,431.0334,9924
2024-09-25 18:00:00,430.0255,431.2431,429.6862,430.6343,55234
2024-09-25 17:00:00,429.9956,439.4965,414.9658,430.0255,148531
2024-09-25 16:00:00,431.1732,431.2500,408.0796,430.2002,6733735
2024-09-25 15:00:00,431.0534,431.4327,430.5544,431.1732,1698907
2024-09-25 14:00:00,431.4826,431.6922,430.0854,431.0534,780013
2024-09-25 13:00:00,430.9736,431.5325,429.8459,431.4676,827143
2024-09-25 12:00:00,430.8688,431.3528,430.3149,430.9337,733706
2024-09-25 11:00:00,430.5495,432.2500,429.9956,430.8688,1306154
2024-09-25 10:00:00,429.4417,430.7940,429.3187,430.6043,1794271
2024-09-25 09:00:00,429.1373,430.8139,427.7102,429.5365,1626586
2024-09-25 08:00:00,428.6183,500.6785,427.5405,429.1373,393816
